timestamp,location-long,location-lat
2016-02-25 11:47:00,4.77236667,43.50575
2016-02-25 11:47:00,4.77236667,43.50575
2016-02-25 11:47:00,4.77236667,43.50575
2016-02-26 06:59:00,4.77718333,43.50326667
2016-02-26 06:59:00,4.77718333,43.50326667
2016-02-26 06:59:00,4.77718333,43.50326667
2016-02-27 08:00:00,4.681175,43.56763167
2016-02-28 06:56:00,4.72856667,43.56331667
2016-02-28 06:56:00,4.72856667,43.56331667
2016-02-28 11:46:00,4.69356667,43.63516667
2016-03-01 05:37:00,4.70196667,43.62301667
2016-03-01 06:57:00,4.71491667,43.57448333
2016-03-01 11:45:00,4.7821,43.49963333
2016-03-01 23:01:00,4.73428333,43.50318333
2016-03-02 06:56:00,4.76348333,43.50516667
2016-03-02 11:45:00,4.78103333,43.50953333
2016-03-02 23:02:00,4.77781667,43.51388333
2016-03-03 07:00:00,4.78403333,43.5036
2016-03-03 07:00:00,4.78403333,43.5036
2016-03-03 11:49:00,4.76671667,43.51295
2016-03-03 11:49:00,4.76671667,43.51295
2016-03-03 23:04:00,4.74703333,43.40266667
2016-03-03 23:04:00,4.74703333,43.40266667
2016-03-04 07:00:00,4.75003333,43.3979
2016-03-04 07:00:00,4.75003333,43.3979
2016-03-04 07:00:00,4.75003333,43.3979
2016-03-04 11:46:00,4.7691,43.45901667
2016-03-04 11:46:00,4.7691,43.45901667
2016-03-05 07:00:00,4.76891667,43.53566667
2016-03-05 07:00:00,4.76891667,43.53566667
2016-03-06 07:01:00,4.76956667,43.51373333
2016-03-06 11:45:00,4.7688,43.50451667
2016-03-07 06:59:00,4.7538,43.39403333
2016-03-08 08:03:00,4.69767167,43.68380833
2016-03-09 05:41:00,4.7662,43.53501667
2016-03-09 06:57:00,4.76908333,43.5082
2016-03-09 11:46:00,4.76911667,43.50831667
2016-03-10 06:56:00,4.76896667,43.50815
2016-03-10 11:46:00,4.76883333,43.50826667
2016-03-12 05:43:00,4.78561667,43.54526667
2016-03-12 08:05:00,4.84251167,43.521205
2016-03-13 06:59:00,4.76578333,43.51541667
2016-03-13 11:45:00,4.77931667,43.50695
2016-03-14 07:02:00,4.7697,43.44366667
2016-03-14 11:46:00,4.76955,43.50738333
2016-03-14 11:46:00,4.76955,43.50738333
2016-03-14 23:05:00,4.72826667,43.52458333
2016-03-14 23:05:00,4.72826667,43.52458333
2016-03-15 07:00:00,4.75926667,43.5365
2016-03-15 07:00:00,4.75926667,43.5365
2016-03-15 11:48:00,4.77888333,43.50788333
2016-03-16 07:00:00,4.76371667,43.51755
2016-03-17 06:56:00,4.75916667,43.53636667
2016-03-17 06:56:00,4.75916667,43.53636667
2016-03-19 08:03:00,4.84701333,43.51743667
