location-long,location-lat,timestamp
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.016,-112.09,2008-09-26
36.2913838,-121.8593216,2008-09-27
36.49358,-121.14665559999999,2008-09-28
36.016,-112.09,2008-09-28
36.2496724,-121.7794991,2008-10-03
36.2819875,-121.85958049999999,2008-10-04
36.20194179999999,-121.72892140000002,2008-10-09
36.20194179999999,-121.72892140000002,2008-10-09
36.20194179999999,-121.72892140000002,2008-10-09
36.056922899999996,-112.14098100000001,2008-10-09
36.016,-112.09,2008-10-13
36.021336,-111.9616699,2008-10-13
36.0612422,-112.10848329999999,2008-10-15
37.234291999999996,-112.96194080000001,2008-10-18
36.176951,-121.69345590000002,2008-10-22
36.20793,-121.73751000000001,2008-11-02
36.20793,-121.73751000000001,2008-11-02
36.20793,-121.73751000000001,2008-11-02
37.234291999999996,-112.96194080000001,2008-11-16
37.436527000000005,-113.04785,2008-11-16
36.1025151,-112.11170200000001,2008-11-17
36.016,-112.09,2008-11-18
37.234291999999996,-112.96194080000001,2008-11-29
37.200475299999994,-112.98669220000001,2008-11-29
37.2646665,-112.9505291,2008-12-01
36.4825143,-121.1696369,2008-12-02
36.177183500000005,-121.6937608,2008-12-04
36.20194179999999,-121.72892140000002,2008-12-20
36.20194179999999,-121.72892140000002,2008-12-20
36.1004173,-112.0952332,2008-12-28
36.064572600000005,-112.0897293,2008-12-28
36.1004173,-112.0952332,2009-01-01
36.20194179999999,-121.72892140000002,2009-01-03
36.048613200000005,-121.589427,2009-01-04
36.20194179999999,-121.72892140000002,2009-01-10
36.2055508,-121.7354894,2009-01-10
36.20194179999999,-121.72892140000002,2009-01-11
36.20194179999999,-121.72892140000002,2009-01-14
36.0729326,-112.1299195,2009-01-18
34.9121179,-119.3384743,2009-01-18
36.099949200000005,-112.08363529999998,2009-01-26
36.1827792,-121.70242309999999,2009-02-01
34.476208,-118.7613487,2009-02-02
36.53076,-121.14503,2009-02-12
36.4891359,-121.1843199,2009-02-15
36.48110560000001,-121.16035259999998,2009-02-21
36.48110560000001,-121.16035259999998,2009-02-21
36.48110560000001,-121.16035259999998,2009-02-21
36.866626399999994,-111.58620359999999,2009-02-21
36.0612422,-112.10848329999999,2009-02-24
36.771,-112.0565,2009-02-25
35.89268,-121.46082,2009-02-25
36.771,-112.0565,2009-02-25
36.771,-112.0565,2009-02-25
36.76419179999999,-112.0538521,2009-02-25
36.4891359,-121.1843199,2009-02-28
36.771,-112.0565,2009-03-07
36.4891359,-121.1843199,2009-03-07
36.771,-112.0565,2009-03-07
36.817169799999995,-111.63014890000001,2009-03-07
35.008083,-119.1763386,2009-03-14
36.4891359,-121.1843199,2009-03-15
36.500805299999996,-121.17954250000001,2009-03-21
36.8142323,-111.6307068,2009-03-23
37.234291999999996,-112.96194080000001,2009-03-23
36.016,-112.09,2009-03-25
36.4891359,-121.1843199,2009-03-27
36.4891359,-121.1843199,2009-03-27
36.4891359,-121.1843199,2009-03-28
36.817169799999995,-111.63014890000001,2009-03-29
34.90419,-119.37671,2009-03-29
34.4580927,-118.564539,2009-04-02
36.0612422,-112.10848329999999,2009-04-05
36.0612422,-112.10848329999999,2009-04-05
36.016,-112.09,2009-04-07
36.056922899999996,-112.14098100000001,2009-04-07
36.056922899999996,-112.14098100000001,2009-04-09
36.4891359,-121.1843199,2009-04-13
36.016,-112.09,2009-04-18
36.016,-112.09,2009-04-18
34.8794357,-119.3489027,2009-04-19
36.016,-112.09,2009-04-23
36.1234555,-121.6365051,2009-04-24
36.16743889999999,-121.6669834,2009-04-25
36.0578076,-112.14129209999999,2009-04-25
34.898216399999995,-119.3659278,2009-04-26
36.0704698,-121.59921170000001,2009-04-26
34.978885,-118.69174,2009-04-27
36.0463718,-112.15405859999998,2009-04-27
34.90419,-119.37671,2009-04-27
36.0463718,-112.15405859999998,2009-04-27
34.978885,-118.69174,2009-04-27
34.978885,-118.69174,2009-04-28
34.978885,-118.69174,2009-04-28
34.978885,-118.69174,2009-04-28
36.016,-112.09,2009-04-28
34.978885,-118.69174,2009-04-28
34.929998299999994,-119.3772169,2009-04-29
36.21277,-121.12603,2009-04-30
35.0503231,-118.71285970000001,2009-05-02
35.0503231,-118.71285970000001,2009-05-02
35.0503231,-118.71285970000001,2009-05-02
35.0503231,-118.71285970000001,2009-05-02
36.4891359,-121.1843199,2009-05-04
36.1589442,-121.67045120000002,2009-05-04
36.7437073,-111.7531443,2009-05-05
36.0543785,-112.13971709999998,2009-05-06
36.7337084,-112.22498130000001,2009-05-06
36.0582152,-112.1375585,2009-05-07
36.0543785,-112.13971709999998,2009-05-07
36.016,-112.09,2009-05-08
36.016,-112.09,2009-05-08
36.016,-112.09,2009-05-10
36.016,-112.09,2009-05-10
36.016,-112.09,2009-05-11
36.7511951,-112.04981799999999,2009-05-11
36.016,-112.09,2009-05-11
34.878879,-119.34178500000002,2009-05-13
36.1733136,-121.69224140000001,2009-05-14
36.06106870000001,-112.14054109999998,2009-05-15
35.9975909,-111.9878483,2009-05-15
36.2380429,-121.8153334,2009-05-17
36.866626399999994,-111.58620359999999,2009-05-17
36.016,-112.09,2009-05-18
36.0475722,-112.11168590000001,2009-05-20
36.016,-112.09,2009-05-20
36.817169799999995,-111.63014890000001,2009-05-20
36.4111701,-112.13515790000001,2009-05-22
36.1627209,-121.6736269,2009-05-22
36.0934994,-112.1031189,2009-05-23
36.0934994,-112.1031189,2009-05-23
36.066159999999996,-112.11764040000001,2009-05-25
36.489075299999996,-121.1810017,2009-06-02
36.0684936,-112.0904828,2009-06-02
36.0709821,-112.1997857,2009-06-04
36.016,-112.09,2009-06-05
36.016,-112.09,2009-06-05
36.0203374,-121.54953619999999,2009-06-08
36.4891359,-121.1843199,2009-06-09
36.016,-112.09,2009-06-09
34.809998,-119.10999299999999,2009-06-13
34.9121179,-119.3384743,2009-06-13
36.016,-112.09,2009-06-13
36.2086492,-112.05938559999998,2009-06-16
36.016,-112.09,2009-06-17
36.016,-112.09,2009-06-18
36.0543785,-112.13971709999998,2009-06-19
37.385906,-113.038496,2009-06-22
36.016,-112.09,2009-06-25
36.016,-112.09,2009-06-28
36.03421229999999,-112.06679109999999,2009-06-29
37.436527000000005,-113.04785,2009-07-01
36.066159999999996,-112.11764040000001,2009-07-02
36.232366,-121.7655945,2009-07-04
36.2496724,-121.7794991,2009-07-04
36.2693602,-121.80761480000001,2009-07-05
36.20194179999999,-121.72892140000002,2009-07-07
36.20194179999999,-121.72892140000002,2009-07-07
36.20194179999999,-121.72892140000002,2009-07-07
36.797739,-111.684952,2009-07-10
36.056922899999996,-112.14098100000001,2009-07-10
36.797739,-111.684952,2009-07-10
36.2730646,-121.8260193,2009-07-10
36.0589308,-112.1092182,2009-07-11
37.234291999999996,-112.96194080000001,2009-07-13
36.1069156,-112.11301979999999,2009-07-20
36.817169799999995,-111.63014890000001,2009-07-20
34.9121179,-119.3384743,2009-07-20
36.16743889999999,-121.6669834,2009-07-21
36.0579073,-112.1412814,2009-07-22
36.20194179999999,-121.72892140000002,2009-07-27
37.40580670000001,-113.0389953,2009-07-27
36.817169799999995,-111.63014890000001,2009-07-30
37.40580670000001,-113.0389953,2009-07-30
36.016,-112.09,2009-07-31
36.063925,-112.1136189,2009-08-01
36.016,-112.09,2009-08-02
34.90419,-119.37671,2009-08-04
36.2055508,-121.7354894,2009-08-08
35.9179023,-121.4717746,2009-08-08
36.2055508,-121.7354894,2009-08-08
37.4056874,-113.03893090000001,2009-08-09
36.072743,-112.12999180000001,2009-08-15
37.234291999999996,-112.96194080000001,2009-08-16
37.40580670000001,-113.0389953,2009-08-17
37.40580670000001,-113.0389953,2009-08-17
36.20194179999999,-121.72892140000002,2009-08-18
36.016,-112.09,2009-08-19
36.016,-112.09,2009-08-19
36.056922899999996,-112.14098100000001,2009-08-19
36.0623133,-112.2102919,2009-08-20
36.016,-112.09,2009-08-24
36.016,-112.09,2009-08-24
36.016,-112.09,2009-08-26
36.817169799999995,-111.63014890000001,2009-08-27
37.234291999999996,-112.96194080000001,2009-08-30
36.4891359,-121.1843199,2009-09-01
36.016,-112.09,2009-09-02
36.016,-112.09,2009-09-03
36.49136970000001,-121.20928290000002,2009-09-05
37.234291999999996,-112.96194080000001,2009-09-06
37.234291999999996,-112.96194080000001,2009-09-13
37.383303999999995,-113.02955390000001,2009-09-18
36.056922899999996,-112.14098100000001,2009-09-20
36.401788399999994,-121.9116274,2009-09-20
37.234291999999996,-112.96194080000001,2009-09-20
36.20194179999999,-121.72892140000002,2009-09-24
36.2852005,-121.8425149,2009-09-25
36.201935,-121.728783,2009-09-25
36.4891359,-121.1843199,2009-09-26
36.4891359,-121.1843199,2009-09-26
36.4891359,-121.1843199,2009-09-26
36.49136970000001,-121.20928290000002,2009-09-27
36.016,-112.09,2009-09-28
36.0605275,-112.1080863,2009-09-30
36.0577143,-112.1359062,2009-10-03
36.4891359,-121.1843199,2009-10-04
36.207963,-121.737673,2009-10-04
36.207963,-121.737673,2009-10-04
37.234291999999996,-112.96194080000001,2009-10-05
36.2852005,-121.8425149,2009-10-08
36.8172815,-111.6300899,2009-10-11
37.234291999999996,-112.96194080000001,2009-10-12
37.630711,-112.8317727,2009-10-15
36.4891359,-121.1843199,2009-10-17
36.072743,-112.12999180000001,2009-10-18
36.2496724,-121.7794991,2009-10-18
37.234291999999996,-112.96194080000001,2009-10-20
37.234291999999996,-112.96194080000001,2009-10-20
37.234291999999996,-112.96194080000001,2009-10-24
37.234291999999996,-112.96194080000001,2009-10-24
37.234291999999996,-112.96194080000001,2009-10-24
37.234291999999996,-112.96194080000001,2009-10-24
36.2055508,-121.7354894,2009-10-25
36.2055508,-121.7354894,2009-10-25
36.4891359,-121.1843199,2009-10-25
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
37.234291999999996,-112.96194080000001,2009-10-28
36.4792414,-121.15679740000002,2009-10-30
36.20803529999999,-121.7375761,2009-10-31
36.2783234,-121.7601013,2009-10-31
37.2646665,-112.9505291,2009-11-01
37.234291999999996,-112.96194080000001,2009-11-07
37.2646665,-112.9505291,2009-11-09
36.299267799999996,-121.87541110000001,2009-11-15
34.9121179,-119.3384743,2009-11-20
34.9121179,-119.3384743,2009-11-21
36.4891359,-121.1843199,2009-11-25
36.4891359,-121.1843199,2009-11-25
36.064572600000005,-112.0897293,2009-11-28
36.4891359,-121.1843199,2009-11-28
36.4891359,-121.1843199,2009-11-28
36.4891359,-121.1843199,2009-11-28
36.2055508,-121.7354894,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
36.2496724,-121.7794991,2009-12-05
34.4544833,-118.84082790000001,2009-12-06
36.817169799999995,-111.63014890000001,2009-12-06
36.20194179999999,-121.72892140000002,2009-12-08
37.234291999999996,-112.96194080000001,2009-12-08
34.4544833,-118.84082790000001,2009-12-09
36.20194179999999,-121.72892140000002,2009-12-15
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
34.9121179,-119.3384743,2009-12-16
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
35.0294341,-118.63174440000002,2009-12-18
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
34.9121179,-119.3384743,2009-12-19
36.1999581,-121.7213058,2009-12-20
34.451785,-118.8473725,2009-12-21
36.817169799999995,-111.63014890000001,2009-12-27
36.191092,-121.70868870000001,2009-12-27
36.4891359,-121.1843199,2009-12-28
36.4891359,-121.1843199,2009-12-28
36.18192,-121.69997,2009-12-29
36.18192,-121.69997,2009-12-29
36.2055508,-121.7354894,2010-01-01
36.49358,-121.14665559999999,2010-01-01
36.49358,-121.14665559999999,2010-01-01
36.4528074,-121.1538748,2010-01-02
36.4528074,-121.1538748,2010-01-02
36.493043,-121.1464387,2010-01-02
36.524190999999995,-121.20130060000001,2010-01-08
36.16743889999999,-121.6669834,2010-01-09
36.064572600000005,-112.0897293,2010-01-10
34.4544833,-118.84082790000001,2010-01-13
34.4544833,-118.84082790000001,2010-01-16
34.4544833,-118.84082790000001,2010-01-17
36.1695833,-121.68505559999998,2010-01-17
36.4891359,-121.1843199,2010-01-24
34.9121179,-119.3384743,2010-01-28
34.9121179,-119.3384743,2010-01-29
34.9121179,-119.3384743,2010-01-30
36.490869399999994,-121.1476135,2010-01-30
36.477723100000006,-121.1852074,2010-01-30
36.490869399999994,-121.1476135,2010-01-30
36.477723100000006,-121.1852074,2010-01-30
36.20194179999999,-121.72892140000002,2010-01-30
35.28236,-118.34928000000001,2010-01-30
34.9121179,-119.3384743,2010-01-31
34.9121179,-119.3384743,2010-01-31
34.9121179,-119.3384743,2010-02-01
36.2055508,-121.7354894,2010-02-05
36.2055508,-121.7354894,2010-02-05
34.4544833,-118.84082790000001,2010-02-10
34.4544833,-118.84082790000001,2010-02-11
34.4544833,-118.84082790000001,2010-02-12
34.4544833,-118.84082790000001,2010-02-12
34.4544833,-118.84082790000001,2010-02-12
34.4544833,-118.84082790000001,2010-02-13
36.4891359,-121.1843199,2010-02-13
36.2496724,-121.7794991,2010-02-13
34.4544833,-118.84082790000001,2010-02-14
34.9121179,-119.3384743,2010-02-14
36.4891359,-121.1843199,2010-02-14
34.9121179,-119.3384743,2010-02-14
34.4544833,-118.84082790000001,2010-02-15
36.1579047,-121.6717815,2010-02-15
34.4544833,-118.84082790000001,2010-02-16
34.4544833,-118.84082790000001,2010-02-17
34.90419,-119.37671,2010-02-17
36.7437073,-111.7531443,2010-02-17
36.2055508,-121.7354894,2010-02-20
34.9121179,-119.3384743,2010-02-23
34.9121179,-119.3384743,2010-02-24
34.9121179,-119.3384743,2010-02-24
34.9121179,-119.3384743,2010-02-24
34.9121179,-119.3384743,2010-02-26
34.9121179,-119.3384743,2010-02-28
36.494215999999994,-121.1736524,2010-02-28
36.4928144,-121.14494740000002,2010-02-28
37.2252347,-112.9684639,2010-02-28
37.2860811,-112.9488409,2010-02-28
36.494215999999994,-121.1736524,2010-02-28
36.4928144,-121.14494740000002,2010-02-28
36.4891359,-121.1843199,2010-02-28
37.237982,-112.8513908,2010-03-05
37.237982,-112.8513908,2010-03-05
34.4544833,-118.84082790000001,2010-03-09
34.4544833,-118.84082790000001,2010-03-10
36.2055508,-121.7354894,2010-03-10
34.4544833,-118.84082790000001,2010-03-11
34.4544833,-118.84082790000001,2010-03-12
34.431691,-119.0834928,2010-03-14
34.431691,-119.0834928,2010-03-14
34.4544833,-118.84082790000001,2010-03-15
36.4891359,-121.1843199,2010-03-15
36.817169799999995,-111.63014890000001,2010-03-15
34.4544833,-118.84082790000001,2010-03-16
36.016,-112.09,2010-03-16
36.488557799999995,-121.14945349999999,2010-03-16
34.9121179,-119.3384743,2010-03-16
34.9121179,-119.3384743,2010-03-16
34.9121179,-119.3384743,2010-03-16
36.481613,-121.198929,2010-03-16
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.8186346,-119.0975851,2010-03-17
34.811660100000005,-119.14760279999999,2010-03-17
36.477723100000006,-121.1852074,2010-03-17
36.1589442,-121.67045120000002,2010-03-18
36.500805299999996,-121.17954250000001,2010-03-18
36.401788399999994,-121.9116274,2010-03-20
36.016,-112.09,2010-03-20
36.498878600000005,-121.20252590000001,2010-03-20
36.05044,-112.14431,2010-03-20
37.2646665,-112.9505291,2010-03-20
36.4891359,-121.1843199,2010-03-20
36.4891359,-121.1843199,2010-03-20
36.016,-112.09,2010-03-21
35.9780062,-111.64306640000001,2010-03-21
36.4891359,-121.1843199,2010-03-21
36.2760907,-121.79031370000001,2010-03-22
36.4891359,-121.1843199,2010-03-23
34.90419,-119.37671,2010-03-23
34.9121179,-119.3384743,2010-03-24
36.056922899999996,-112.14098100000001,2010-03-24
36.158776399999994,-121.631826,2010-03-25
34.9121179,-119.3384743,2010-03-26
36.771,-112.0565,2010-03-28
36.490713899999996,-121.14631940000001,2010-03-28
34.9121179,-119.3384743,2010-03-29
36.485538700000006,-121.19276049999999,2010-03-29
34.9121179,-119.3384743,2010-03-30
36.214803,-121.75033159999998,2010-04-01
36.016,-112.09,2010-04-01
36.5104456,-121.1695862,2010-04-01
36.0594555,-112.1446878,2010-04-03
36.20194179999999,-121.72892140000002,2010-04-03
36.0599109,-112.142247,2010-04-03
36.0663071,-112.12028500000001,2010-04-05
36.4891359,-121.1843199,2010-04-06
36.1770463,-121.6932392,2010-04-08
36.016,-112.09,2010-04-10
36.477171000000006,-121.1872673,2010-04-12
36.016,-112.09,2010-04-15
37.245886799999994,-112.8011906,2010-04-15
36.016,-112.09,2010-04-15
36.056922899999996,-112.14098100000001,2010-04-15
34.8795589,-119.35044769999999,2010-04-16
36.056922899999996,-112.14098100000001,2010-04-17
36.817169799999995,-111.63014890000001,2010-04-18
37.2646665,-112.9505291,2010-04-18
36.016,-112.09,2010-04-18
36.0599109,-112.142247,2010-04-19
36.072743,-112.12999180000001,2010-04-21
36.1589442,-121.67045120000002,2010-04-22
36.49136970000001,-121.20928290000002,2010-04-24
36.0612422,-112.10848329999999,2010-04-24
36.0582109,-112.1060801,2010-04-25
36.016,-112.09,2010-04-26
36.016,-112.09,2010-04-26
36.0599109,-112.142247,2010-04-27
36.057078999999995,-112.14367390000001,2010-04-28
36.160064,-112.7092983,2010-04-29
36.0709207,-112.16571090000002,2010-05-01
36.016,-112.09,2010-05-01
36.4891359,-121.1843199,2010-05-02
36.4841154,-121.19798540000001,2010-05-03
36.0573566,-112.14129209999999,2010-05-04
36.4891359,-121.1843199,2010-05-04
36.20194179999999,-121.72892140000002,2010-05-07
36.9882425,-111.99291229999999,2010-05-07
36.490869399999994,-121.1476135,2010-05-07
36.056922899999996,-112.14098100000001,2010-05-08
34.8795589,-119.35044769999999,2010-05-08
36.056922899999996,-112.14098100000001,2010-05-08
36.4891359,-121.1843199,2010-05-08
36.20194179999999,-121.72892140000002,2010-05-09
36.20194179999999,-121.72892140000002,2010-05-09
36.817169799999995,-111.63014890000001,2010-05-09
36.4891359,-121.1843199,2010-05-11
36.771,-112.0565,2010-05-12
36.0384114,-111.83794499999999,2010-05-15
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-16
36.016,-112.09,2010-05-17
37.234291999999996,-112.96194080000001,2010-05-18
37.234291999999996,-112.96194080000001,2010-05-18
36.817169799999995,-111.63014890000001,2010-05-19
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
37.234291999999996,-112.96194080000001,2010-05-20
